Inputfile,Par_per_doc,Zin_per_doc,Word_per_doc,Alpino_status,wrd_freq_log_zn_corr,wrd_freq_zn_log,Conc_nw_ruim_p,Conc_nw_strikt_p,Alg_nw_d,Pers_ref_d,Pers_vnw_d,Wrd_per_zin,Wrd_per_dz,Inhwrd_dz_zonder_abw,AL_max,Bijzin_per_zin,Bijv_bep_dz_zbijzin,Extra_KConj_dz,MTLD_inhwrd_zonder_abw,Let_per_wrd,Wrd_per_let,Let_per_wrd_zn,Wrd_per_let_zn,Morf_per_wrd,Wrd_per_morf,Morf_per_wrd_zn,Wrd_per_morf_zn,Namen_p,Namen_d,Wrd_prev,Wrd_prev_z,Inhwrd_prev,Inhwrd_prev_z,Dekking_inhwrd_prev,Freq50_staph,Freq65_Staph,Freq77_Staph,Freq80_Staph,Wrd_freq_log,Lem_freq_log,Lem_freq_zn_log,Wrd_freq_log_zonder_abw,Wrd_freq_zn_log_zonder_abw,Lem_freq_log_zonder_abw,Lem_freq_zn_log_zonder_abw,Freq1000,Freq2000,Freq3000,Freq5000,Freq10000,Freq20000,Freq1000_inhwrd,Freq2000_inhwrd,Freq3000_inhwrd,Freq5000_inhwrd,Freq10000_inhwrd,Freq20000_inhwrd,Freq1000_inhwrd_zonder_abw,Freq2000_inhwrd_zonder_abw,Freq3000_inhwrd_zonder_abw,Freq5000_inhwrd_zonder_abw,Freq10000_inhwrd_zonder_abw,Freq20000_inhwrd_zonder_abw,Samenst_d,Samenst_p,Samenst3_d,Samenst3_p,Let_per_wrd_nw,Let_per_wrd_nsam,Let_per_wrd_sam,Let_per_wrd_hfdwrd,Let_per_wrd_satwrd,Let_per_wrd_nw_corr,Let_per_wrd_corr,Wrd_freq_log_nw,Wrd_freq_log_ong_nw,Wrd_freq_log_sam_nw,Wrd_freq_log_hfdwrd,Wrd_freq_log_satwrd,Wrd_freq_log_(hfd_sat),Wrd_freq_log_nw_corr,Wrd_freq_log_corr,Wrd_freq_log_corr_zonder_abw,Wrd_freq_log_zn_corr_zonder_abw,Freq1000_nw,Freq5000_nw,Freq20000_nw,Freq1000_nsam_nw,Freq5000_nsam_nw,Freq20000_nsam_nw,Freq1000_sam_nw,Freq5000_sam_nw,Freq20000_sam_nw,Freq1000_hfdwrd_nw,Freq5000_hfdwrd_nw,Freq20000_hfdwrd_nw,Freq1000_satwrd_nw,Freq5000_satwrd_nw,Freq20000_satwrd_nw,Freq1000_nw_corr,Freq5000_nw_corr,Freq20000_nw_corr,Freq1000_corr,Freq5000_corr,Freq20000_corr,Zin_per_wrd,Dzin_per_wrd,Wrd_per_nwg,Betr_bijzin_per_zin,Bijw_bijzin_per_zin,Compl_bijzin_per_zin,Fin_bijzin_per_zin,Mv_fin_inbed_per_zin,Infin_compl_bep_per_zin,Mv_inbed_per_zin,Betr_bijzin_los,Bijw_compl_bijzin_los,Pv_hzin_per_zin,Pv_bijzin_per_zin,Pv_ww1_per_zin,Hzin_conj,Bijzin_conj,Ww1_conj,Pv_Alpino_per_zin,Pv_Frog_d,Pv_Frog_per_zin,D_level,D_level_gt4_p,Nom_d,Lijdv_d,Lijdv_dz,Ontk_zin_d,Ontk_zin_dz,Ontk_morf_d,Ontk_morf_dz,Ontk_tot_d,Ontk_tot_dz,Meerv_ontk_d,Meerv_ontk_dz,AL_sub_ww,AL_ob_ww,AL_indirob_ww,AL_ww_vzg,AL_lidw_znw,AL_vz_znw,AL_ww_wwvc,AL_vg_wwbijzin,AL_vg_conj,AL_vg_wwhoofdzin,AL_znw_bijzin,AL_ww_schdw,AL_ww_znwpred,AL_ww_bnwpred,AL_ww_bnwbwp,AL_ww_bwbwp,AL_ww_znwbwp,AL_gem,Bijw_bep_d,Bijw_bep_dz,Bijw_bep_dz_zbijzin,Bijw_bep_alg_d,Bijw_bep_alg_dz,Bijv_bep_d,Bijv_bep_dz,Attr_bijv_nw_d,Attr_bijv_nw_dz,Ov_bijv_bep_d,Ov_bijv_bep_dz,KConj_per_zin,Extra_KConj_per_zin,KConj_dz,Props_dz_tot,TTR_wrd,MTLD_wrd,TTR_lem,MTLD_lem,TTR_namen,MTLD_namen,TTR_inhwrd,MTLD_inhwrd,TTR_inhwrd_zonder_abw,Inhwrd_d,Inhwrd_dz,Inhwrd_d_zonder_abw,Zeldz_index,Vnw_ref_d,Vnw_ref_dz,Arg_over_vzin_d,Arg_over_vzin_dz,Lem_over_vzin_d,Lem_over_vzin_dz,Arg_over_buf_d,Arg_over_buf_dz,Lem_over_buf_d,Lem_over_buf_dz,Onbep_nwg_p,Onbep_nwg_dz,Conn_d,Conn_dz,Conn_TTR,Conn_MTLD,Conn_temp_d,Conn_temp_dz,Conn_temp_TTR,Conn_temp_MTLD,Conn_reeks_wg_d,Conn_reeks_wg_dz,Conn_reeks_wg_TTR,Conn_reeks_wg_MTLD,Conn_reeks_zin_d,Conn_reeks_zin_dz,Conn_reeks_zin_TTR,Conn_reeks_zin_MTLD,Conn_contr_d,Conn_contr_dz,Conn_contr_TTR,Conn_contr_MTLD,Conn_comp_d,Conn_comp_dz,Conn_comp_TTR,Conn_comp_MTLD,Conn_caus_d,Conn_caus_dz,Conn_caus_TTR,Conn_caus_MTLD,Causaal_d,Ruimte_d,Tijd_d,Emotie_d,Causaal_TTR,Causaal_MTLD,Ruimte_TTR,Ruimte_MTLD,Tijd_TTR,Tijd_MTLD,Emotie_TTR,Emotie_MTLD,Conc_nw_strikt_d,Conc_nw_ruim_d,Pers_nw_p,Pers_nw_d,PlantDier_nw_p,PlantDier_nw_d,Gebr_vw_nw_p,Gebr_vw_nw_d,Subst_conc_nw_p,Subst_conc_nw_d,Voed_verz_nw_p,Voed_verz_nw_d,Concr_ov_nw_p,Concr_ov_nw_d,Gebeuren_conc_nw_p,Gebeuren_conc_nw_d,Plaats_nw_p,Plaats_nw_d,Tijd_nw_p,Tijd_nw_d,Maat_nw_p,Maat_nw_d,Subst_abstr_nw_p,Subst_abstr_nw_d,Gebeuren_abstr_nw_p,Gebeuren_abstr_nw_d,Organisatie_nw_p,Organisatie_nw_d,Ov_abstr_nw_p,Ov_abstr_nw_d,Undefined_nw_p,Gedekte_nw_p,Alg_nw_p,Alg_nw_afz_sit_d,Alg_nw_afz_sit_p,Alg_nw_rel_sit_d,Alg_nw_rel_sit_p,Alg_nw_hand_d,Alg_nw_hand_p,Alg_nw_kenn_d,Alg_nw_kenn_p,Alg_nw_disc_caus_d,Alg_nw_disc_caus_p,Alg_nw_ontw_d,Alg_nw_ontw_p,Waarn_mens_bvnw_p,Waarn_mens_bvnw_d,Emosoc_bvnw_p,Emosoc_bvnw_d,Waarn_nmens_bvnw_p,Waarn_nmens_bvnw_d,Vorm_omvang_bvnw_p,Vorm_omvang_bvnw_d,Kleur_bvnw_p,Kleur_bvnw_d,Stof_bvnw_p,Stof_bvnw_d,Geluid_bvnw_p,Geluid_bvnw_d,Waarn_nmens_ov_bvnw_p,Waarn_nmens_ov_bvnw_d,Technisch_bvnw_p,Technisch_bvnw_d,Tijd_bvnw_p,Tijd_bvnw_d,Plaats_bvnw_p,Plaats_bvnw_d,Spec_positief_bvnw_p,Spec_positief_bvnw_d,Spec_negatief_bvnw_p,Spec_negatief_bvnw_d,Alg_positief_bvnw_p,Alg_positief_bvnw_d,Alg_negatief_bvnw_p,Alg_negatief_bvnw_d,Alg_ev_zr_bvnw_p,Alg_ev_zr_bvnw_d,Ep_positief_bvnw_p,Ep_positief_bvnw_d,Ep_negatief_bvnw_p,Ep_negatief_bvnw_d,Ov_abstr_bvnw_p,Ov_abstr_bvnw_d,Spec_ev_bvnw_p,Spec_ev_bvnw_d,Alg_ev_bvnw_p,Alg_ev_bvnw_d,Ep_ev_bvnw_p,Ep_ev_bvnw_d,Conc_bvnw_strikt_p,Conc_bvnw_strikt_d,Conc_bvnw_ruim_p,Conc_bvnw_ruim_d,Subj_bvnw_p,Subj_bvnw_d,Undefined_bvnw_p,Gelabeld_bvnw_p,Gedekte_bvnw_p,Conc_ww_p,Conc_ww_d,Abstr_ww_p,Abstr_ww_d,Undefined_ww_p,Gedekte_ww_p,Alg_ww_d,Alg_ww_p,Alg_ww_afz_sit_d,Alg_ww_afz_sit_p,Alg_ww_rel_sit_d,Alg_ww_rel_sit_p,Alg_ww_hand_d,Alg_ww_hand_p,Alg_ww_kenn_d,Alg_ww_kenn_p,Alg_ww_disc_caus_d,Alg_ww_disc_caus_p,Alg_ww_ontw_d,Alg_ww_ontw_p,Conc_tot_p,Conc_tot_d,Alg_bijw_d,Alg_bijw_p,Spec_bijw_d,Spec_bijw_p,Gedekte_bw_p,Pers_vnw1_d,Pers_vnw2_d,Pers_vnw3_d,Pers_namen_p, Pers_namen_p2, Pers_namen_d, Plaatsnamen_d,Org_namen_d, Prod_namen_d, Event_namen_d,Actieww_p,Actieww_d,Toestww_p,Toestww_d,Procesww_p,Procesww_d,Undefined_ATP_ww_p,Ww_tt_p,Ww_tt_dz,Ww_mod_d_,Ww_mod_dz,Huww_tijd_d,Huww_tijd_dz,Koppelww_d,Koppelww_dz,Infin_bv_d,Infin_bv_dz,Infin_nw_d,Infin_nw_dz,Infin_vrij_d,Infin_vrij_dz,Vd_bv_d,Vd_bv_dz,Vd_nw_d,Vd_nw_dz,Vd_vrij_d,Vd_vrij_dz,Ovd_bv_d,Ovd_bv_dz,Ovd_nw_d,Ovd_nw_dz,Ovd_vrij_d,Ovd_vrij_dz,Imp_ellips_p,Imp_ellips_d,Vragen_p,Vragen_d,Bvnw_d,Vg_d,Vnw_d,Lidw_d,Vz_d,Bijw_d,Tw_d,Nw_d,Ww_d,Tuss_d,Spec_d,Interp_d,Afk_d,Afk_gen_d,Afk_int_d,Afk_jur_d,Afk_med_d,Afk_ond_d,Afk_pol_d,Afk_ov_d,Afk_zorg_d,Vzu_d,Vzu_dz,Arch_d,Int_d,Int_bvnw_d,Int_bvbw_d,Int_bw_d,Int_combi_d,Int_nw_d,Int_tuss_d,Int_ww_d,Form_d,Form_d_z_vnw,Form_bvnw_d,Form_bw_d,Form_vgw_d,Form_vnw_d,Form_vz_d,Form_vzg_d,Form_ww_d,Form_znw_d,Log_prob_fwd,Log_prob_fwd_inhwrd,Log_prob_fwd_zn,Log_prob_fwd_inhwrd_zn,Entropie_fwd,Entropie_fwd_norm,Perplexiteit_fwd,Perplexiteit_fwd_norm,Log_prob_bwd,Log_prob_bwd_inhwrd,Log_prob_bwd_zn,Log_prob_bwd_inhwrd_zn,Entropie_bwd,Entropie_bwd_norm,Perplexiteit_bwd,Perplexiteit_bwd_norm,Eigen_classificatie,LiNT_score1,LiNT_niveau1,LiNT_score2,LiNT_niveau2
input/input-2a3a203c95ed6517.txt,1,6,69,0,4.84694,4.783,1,0.6,0,173.913,159.42,11.5,4.6,2,2.83333,0.333333,0,0.0666667,126,4.11594,0.242958,4.13235,0.241993,1.21739,0.821429,1.22059,0.819277,0.100000,14.4928,0.989221,2.76049,0.989688,2.68652,0.868421,0.420290,0.623188,0.724638,0.753623,4.76465,4.92669,4.94942,4.52765,4.54290,4.72957,4.75178,0.739130,0.768116,0.811594,0.811594,0.840580,0.855072,0.578947,0.631579,0.710526,0.710526,0.763158,0.789474,0.533333,0.600000,0.700000,0.700000,0.766667,0.800000,14.4928,0.111111,0.00000,0.00000,4.88889,4.75000,6.00000,3.00000,3.00000,4.55556,4.07246,3.61795,3.89975,1.36359,3.72908,3.36791,3.54850,3.88079,4.82690,4.60650,4.62447,0.444444,0.444444,0.666667,0.500000,0.500000,0.750000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.444444,0.444444,0.777778,0.739130,0.739130,0.797101,0.0869565,0.217391,11.5000,0.00000,0.333333,0.00000,0.333333,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0.333333,0.500000,0.00000,0.00000,0.00000,2.16667,188.406,2.16667,3.00000,0.333333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.5625,0.666667,NA,2,0.5,0.2,0.333333,3.5,0,7,NA,2,NA,NA,1.66667,1.66667,NA,0.580342,115.942,0.533333,0.400000,14.4928,0.0666667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.333333,0.166667,0.133333,1.46667,0.811594,102.545,0.739130,74.0600,1.00000,1.00000,0.921053,134.773,0.933333,550.725,2.53333,434.783,0.00000,86.9565,0.400000,57.9710,0.266667,57.9710,0.266667,57.9710,0.266667,86.9565,0.400000,0.00000,0.00000,86.9565,0.400000,0.833333,10.0800,57.9710,0.266667,0.750000,4.24000,28.9855,0.133333,0.500000,0.00000,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,28.9855,0.133333,1.00000,2.00000,0.00000,28.9855,86.9565,14.4928,NA,0.00000,1.00000,2.00000,0.833333,8.04000,1.00000,1.00000,43.4783,72.4638,0.200000,14.4928,0.00000,0.00000,0.400000,28.9855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.400000,28.9855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.500000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.166667,14.4928,0.166667,14.4928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.333333,28.9855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.166667,14.4928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.166667,14.4928,0.00000,0.00000,0.333333,28.9855,0.666667,57.9710,0.166667,14.4928,0.166667,0.833333,1.00000,0.176471,43.4783,0.588235,144.928,0.235294,0.894737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.285714,115.942,57.9710,0.500000,57.9710,0.500000,1.00000,57.9710,14.4928,86.9565,NA,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.105263,28.9855,0.263158,72.4638,0.263158,72.4638,0.117647,144.928,0.666667,28.9855,0.133333,0.00000,0.00000,43.4783,0.200000,0.00000,0.00000,0.00000,0.00000,72.4638,0.333333,0.00000,0.00000,0.00000,0.00000,14.4928,0.0666667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.333333,28.9855,86.9565,57.9710,159.420,28.9855,101.449,115.942,0.00000,130.435,275.362,0.00000,43.4783,449.275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.4783,14.4928,0.00000,28.9855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23.2239,1,18.3295,1,
